PADV390194NMB,1946
OHLB363302NMB,1174
LAOP190197NMB,1175
MAOB220163N01,1176
NYRT330107NMB,1177
MAOB220119NMB,1178
TNMS443301TX1,1179
OHLB360192NMB,1180
CTOP220016NMB,1181
NYAP330003NMB,1182
WIUW520019NMB,1949
MIOP230273NMB,1184
TNDS490053NMB,1185
FLUF100023NMB,1950
MNOP240141NMB,1187
CAOP050432NMB,2422
UTOP469999TX1,1189
OKOP370202NMB,1190
SCOP420026NMB,1191
FLUF10018FNMB,1192
SCOP420062NMB,1423
LAOP190015NMB,1193
UTOP460021NMB,1194
MIOP230124NMB,1987
TXGC450639NMB,1195
CAOP050535NMB,1952
TXSA450058N01,1197
TXSA450058N03,1198
TXSA450058N02,1199
ILIP140119TX1,1200
TXSA450058N04,1201
OHLB360230NMB,1202
VATB493301TX1,2423
FLWC100213NMB,1204
INOP150088NMB,1205
ILIP140304NMB,1206
OHOV360179NMB,1208
NJTO310029TX1,1209
PRLL400015NMB,1210
OKOP370048NMB,1954
TXSB453313NMB,1955
NYRT330182NMB,1212
CADN050264NMB,1213
FLMP100018NMB,1215
TNDS440034NMB,1841
OHLC360174NMB,1216
MNOP240002NMB,1943
CADN050122NMB,1217
ILIP140030NMB,1218
OKOP370037TX1,1219
ORUO380023NMB,588
PADV390170NMB,1220
AZOB030012NMB,1221
CORS060096NMB,1222
NYWN330025NMB,2429
WIDN520027NMB,1224
ALOB010046NMB,1501
PATF390265NMB,1226
CAOP050099NMB,1227
FLWC100299NMB,2228
PADV310047NMB,1228
LAOP190046NMB,1229
KYDA180013NMB,1230
ILIP150132NMB,1231
LAOP190035TX1,1232
AZOB030037NMB,1233
TNDS440104TX1,1234
LAOP190014NMB,1235
NYRT330258NMB,1236
AZOB030006NMB,1237
CAOP050175NMB,1238
CASD050424TX1,1239
TXGC670077NMB,1240
AROR040067NMB,1241
PADV390197NMB,1242
MWOB170120NMB,1243
TXSA450718NMB,1244
CADN05OP05NMB,1245
PADV310064N02,1246
WALC020008NMB,1247
NEOR280020NMB,1248
GALL110186NMB,1249
SCOP420098NMB,1250
NYRT330259NMB,1251
NYAP330004NMB,1252
TNDS440082TX1,1253
OHOV360163TX1,1254
ILIP140158NMB,1255
CTOP220077TX1,1256
MAOB220001NMB,1707
OHLP360085TX1,1257
FLMP100234NMB,1258
VATB490077NMB,1259
MAOB220002NMB,1260
CAOP050709NMB,1261
CTOP070021NMB,1262
KYDA180044NMB,1263
GALL110122NMB,1264
CAGS050150NMB,1265
NCCM340002NMB,1266
KYDA180040TX1,1267
MNOP243300NMB,1269
MWOB170185NMB,1270
ILIP140079NMB,1271
FLMP100073NMB,1272
PADV393306NMB,1273
CASD050077NMB,1274
TNMS440048TX1,1275
MSOP250082NMB,1276
OHLP360218NMB,1277
CAGS050425NMB,1278
CAOP050615NMB,1279
ILIP140049NMB,1280
LAOP190004NMB,941
NJTO310003NMB,1281
AZOB030036NMB,1282
MNOP243301NMB,1283
PADV390069NMB,1284
NYRT330290NMB,1285
FLUF100026NMB,1286
GALL110188NMB,1287
INOP150056N01,1288
LAOP190039NMB,1971
NYRT330221NMB,1290
PADV310088NMB,1291
TNDS440133NMB,1292
AROR040117TX1,1293
TXSA450272NMB,1294
CAOP050542NMB,1974
PATF510070NMB,1512
NJTO310096NMB,1297
TXGC450209NMB,1298
PADV39156AN02,1299
IAOP160008NMB,1300
PRLL400120NMB,1301
ILIP140008NMB,1302
MAOB220100NMB,1304
WIUW520090NMB,1305
LAOP190236NMB,1306
FLMP100262NMB,206
CAOP050170NMB,1308
MOMA260091NMB,1309
MAOB070034NMB,1310
GALL110054NMB,1311
NYRT330126NMB,1312
PADV390027TX1,111
NYAP330224NMB,1314
FLMP100230NMB,1315
MAOB200008NMB,1316
PATF510023NMB,1317
TNMS250034NMB,2663
MAOB300017NMB,135
OHLB360137TX1,1320
SCOP42VA01NMB,1321
NCNC340038NMB,1322
OKOP370001TX1,1323
ILIP140080NMB,1324
FLMP100281NMB,170
INOP150064NMB,1326
LAOP190006NMB,1327
CADN050444NMB,1328
GALL110177NMB,1329
LAOP190040NMB,1330
CAOP050438NMB,1331
WIUW520083NMB,1332
FLWC100087NMB,1333
NYRT330127NMB,1334
WISE520008NMB,1335
MNOP240084NMB,1336
MWOB260141TX1,1337
VATB490024TX1,1338
PRLL400021NMB,1339
MAOB220051NMB,2449
WALC500077NMB,1341
CAGS050133NMB,1342
FLFH100007TX1,1343
MNOP240115NMB,1344
CAGS050109NMB,1345
TXSB450730NMB,1346
TXSB450346NMB,1347
PATF390002NMB,1348
MAOB220163TX1,1349
ILIP140217NMB,1350
PADV390169NMB,1352
CADN050523NMB,1353
PADV390108NMB,1354
PATF390211NMB,1355
WALC500064NMB,1356
FLFH100017TX1,1357
LAOP190111TX1,1358
MNOP430095NMB,1359
MDPC210027NMB,1360
WIUW520198NMB,1361
TXSA450101NMB,1362
IAOP160057NMB,1363
MIOP230021NMB,377
FLUF100093NMB,1366
TNMS440152NMB,1367
PADV080001N02,396
PADV390179NMB,1369
FLWC103300TX1,1370
TXGC450231NMB,1371
PATF390219NMB,1372
ILIP140084NMB,1373
MWOB260166NMB,1374
PATF390152NMB,1375
PADV390167NMB,1376
AROR040050NMB,1377
MIOP230081NMB,1378
PADV390290TX1,1379
PADV390156NMB,1380
PADV390070NMB,1381
PADV390115N02,1382
IAOP160030NMB,1383
MAOB410006NMB,1384
OHLC360090NMB,1385
VATB490093NMB,1386
WISE520063NMB,1387
GALL110087NMB,1388
OHLB360082NMB,1389
FLUF100088NMB,565
INOP150032TX1,1391
NYFL330140NMB,1392
NYRT330231NMB,1393
NYRT330046TX1,1394
IAOP160045NMB,1395
WALC500058NMB,1396
WALC130011NMB,594
AZOB030065NMB,1398
PRLL400111NMB,1399
CADN290009NMB,1400
TNDS44018FVA1,1401
FLWC100043NMB,613
NYRT330064NMB,203
PATF390151NMB,1404
CADN050016NMB,1405
TXGC450670NMB,1406
WALC020004NMB,1407
MWOB170145NMB,1408
OKOP370016NMB,1409
TXSA450042NMB,1410
TNDS440120NMB,1411
ORUO380050NMB,674
MAOB220015NMB,1413
FLMP100187NMB,1414
CAOP050132NMB,1415
PATF390086NMB,1416
CADN050512N01,703
NYRT330120NMB,1418
CORS060022TX1,1419
LAOP190013NMB,1420
CAOP050489NMB,1421
MAOBBERMDANMB,1422
ILIP140200NMB,44
FLWC100126NMB,1424
NJTO310111NMB,1425
PATF390041NMB,1426
KYDA180093NMB,1427
WISE520136NMB,1428
AROR040014NMB,1429
PATF390090NMB,1430
MDPC210033NMB,1535
CORS060034NMB,1432
OHLB360180TX1,1433
TXGC670075NMB,844
AZOB030024TX1,1435
PATF390093NMB,1436
CAGS05US01NMB,853
CAOP050300NMB,1438
FLWC100244NMB,868
FLUF100090NMB,1440
CADN050441TX1,1441
FLWC100127NMB,1442
MDPC210034NMB,881
TXSB450107NMB,1444
ILIP140291NMB,1445
CORS530025NMB,2471
MAOB220008NMB,1447
VATB490037NMB,2467
CORS060028NMB,97
FLWC100220TX1,1449
NYRT330230NMB,1450
IAOP160058TX1,1451
MIOP230099NMB,1452
PADV390097NMB,1453
HIOP120007NMB,1454
ILIP140160NMB,1455
PRLL400110NMB,1456
TXSA452364TX1,1457
ILIP140083NMB,1458
TXGC450211NMB,1459
ILIP140290NMB,1460
TXSA450119NMB,1461
PATF510012NMB,1462
TXSA450213TX1,1463
MDPC210048NMB,1464
PADV390256TX1,1465
NJTO310110NMB,1466
LAOP193300TX1,1005
NYFL330157NMB,1469
CORS060031NMB,1470
MSOP250104NMB,1471
OHLB360123NMB,1472
WIUW520030NMB,1473
NJTO310050NMB,1474
ILIP140166NMB,1475
CAOP050236NMB,1476
CASD050222NMB,1074
AZOB030020NMB,1478
CAOP050594NMB,1479
MSOP250069NMB,1480
FLFH100030NMB,1481
FLUF100249NMB,1482
ALOB010101NMB,1124
OHLP360006NMB,1128
NCNC340004NMB,1485
CAGS050674NMB,1486
WIUW520075NMB,1487
MSOP250094NMB,1488
OHLB360077NMB,1489
NJTO310051NMB,1490
ILIP140054NMB,1491
NYRT330196NMB,1492
NYRT330067NMB,1493
CORS060015N01,1171
CORS060010NMB,1495
NEOR280013TX1,1545
MNOP430016TX1,1497
CAOP050137NMB,1498
TXSA450878NMB,1499
TXSB453302TX1,1500
PADV390051TX1,1225
VATB490069NMB,1502
LAOP190027NMB,1548
WISE523300TX1,1504
INOP151326NMB,1505
LAOP190204NMB,1506
CAOP053306NMB,1507
MAOB220024NMB,1508
ORUO380018NMB,2287
LAOP190207NMB,1509
TXSA45081FTX1,1510
MIOP230002NMB,2485
OHOV180001NMB,1296
NYRT330332NMB,1513
GALL110201NMB,1514
FLMP100080NMB,1515
INOP150033NMB,1516
AZOB030055NMB,1517
TXSB450079NMB,1518
NJTO310048NMB,1519
TXSA450471NMB,1520
TXSB450280NMB,2241
CAGS050108TX1,2560
AROR040137NMB,1521
GALL110091NMB,1522
ALOB010108NMB,1523
TXSB450023NMB,1524
PRLL400026NMB,1525
AROR040010NMB,1526
TNDS440081NMB,1527
OKOP370093NMB,1528
NCNC340040TX1,1529
CORS060030NMB,1530
MDPC210037NMB,1553
PATF510071NMB,1532
FLWC100070NMB,2573
MIOP230058NMB,1534
FLFH100051NMB,1431
NYWN330078NMB,1536
TXGC450709NMB,1537
NJTO310105NMB,1538
ILIP140095NMB,1539
AROR040100NMB,1540
TXSA450152NMB,1541
TXSB450024NMB,2493
OHLB360155NMB,1543
AROR040062NMB,1544
CAOP050116NMB,1496
NYAP330066NMB,1546
MAOB070018NMB,1547
MAOB220073NMB,1503
NCNC340014NMB,1549
NCCM340130NMB,1550
GALL110128NMB,2021
NJTO310041NMB,1552
CAOP050065TX1,1531
MIOP230141NMB,1554
VATB490143NMB,1555
MAOB220020NMB,1556
FLWC100067NMB,1557
TXSB670082NMB,1558
CADN050197NMB,1559
WIUW520011NMB,1560
NYRT330045NMB,1561
CADN050506NMB,1562
MSOP250058NMB,1563
PADV083300TX1,1564
ORUO380075NMB,2023
KYDA180130NMB,1566
PADV390046NMB,1567
GALL110066NMB,1568
MOMA260052NMB,1569
INOP150029NMB,1571
GALL110081NMB,1572
MAOB070010NMB,1573
NJTO310054NMB,1574
FLUF100151TX1,1575
MIOP230019NMB,1576
OKOP370091TX1,1577
NYFL330215NMB,2559
WALC500009NMB,1578
TXSA453305NMB,2229
TXSA450869NMB,1579
MNOP240010TX1,1580
CADN050055NMB,1581
UTOP130018NMB,2498
INOP150046NMB,1583
LAOP190098TX1,1584
CAOP050485NMB,1585
TNDS440110NMB,1586
MWOB170049NMB,1587
HIOP120010TX1,1588
GALL110004NMB,1589
PADV310057NMB,1590
CADN050225NMB,1591
CAOP050448NMB,1592
MWOB263302TX1,1593
WIUW520048NMB,1595
CAOP050168NMB,1596
FLWC100157NMB,1597
MOMA260195NMB,1598
CAOP050295NMB,1599
WALC500124NMB,1600
WALC270004NMB,2104
ILIP140204NMB,1601
TNDS440006NMB,1602
MIOP230005NMB,1605
LAOP190026NMB,1606
TXSA450119N01,2028
UTOP460052NMB,1608
NYRT330399NMB,1609
WIUW520004NMB,1610
CAOP050267NMB,1611
SCOP420065NMB,1612
UTOP290008NMB,1613
MIOP230036NMB,1614
OHLP363305TX1,1615
INOP150100NMB,1616
MAOB410009NMB,1617
WIUW520045NMB,1618
INOP150037NMB,1619
MWOB170086NMB,2506
WIUW520098TX1,1621
MIOP230001NMB,1622
MWOB260085NMB,1623
TXSB450292NMB,1624
PADV390004NMB,1625
CAOP050378NMB,624
MAOB200033NMB,1627
TNMS250042NMB,746
NYWN330103NMB,1629
FLMP100008NMB,1630
MIOP230269NMB,1631
CORS530012NMB,1632
CADN05P005OP1,1633
VATB490004NMB,1634
ORUO380014NMB,1635
PRLL400019NMB,1636
LAOP190034NMB,1637
INOP150047NMB,2296
VATB490067NMB,2032
FLWC100049NMB,1639
CADN050680NMB,1640
CAOP050290NMB,1642
MDPC210012NMB,1643
CAOP050126NMB,1644
CAOP050390NMB,1645
PADV390203NMB,1646
NCNC340030TX1,1647
OHLC360112NMB,1648
CAOP050329NMB,1649
NYRT330393TX1,1651
TXSB450747NMB,1652
TXSB45068FNMB,1653
ALOB010016NMB,1654
NYRT330315NMB,1655
DCTC090005NMB,1656
FLMP100053NMB,1657
PRLL400018NMB,1658
TXGC450358NMB,1659
ALOB010113NMB,2033
WIUW520049NMB,1661
NCNC340085NMB,2137
WALC503300TX1,1663
TNDS440226NMB,1664
MAOB470011NMB,1665
CAOP050353NMB,1666
MAOB200001NMB,1667
CAOP050630NMB,1668
CAOP050110NMB,1669
FLWC100280NMB,1670
INOP150003NMB,1671
MAOB220074N02,1672
MAOB220074N01,1673
ILIP140067TX1,2091
NYRT330043NMB,1674
FLMP100253NMB,1675
LAOP190263NMB,1676
MAOB200009TX1,1677
CADN050047TX1,1678
CADN050002NMB,1679
SCOP420051NMB,1680
NYFL330030NMB,1681
WALC500152NMB,1682
NJTO310014NMB,1683
KYDA150009NMB,1684
NYRT33001ANMB,1685
MWOB260022NMB,1686
CORS06X064NMB,1960
WIUW520100NMB,1687
MNOP430027NMB,1688
ORUO380007NMB,1689
UTOP460003NMB,1690
PATF390113NMB,1691
AROR040119NMB,1692
FLWC10061FNMB,1693
ILIP140219NMB,1694
TXSB720046NMB,1695
MWOB170087NMB,1696
PRLL400001NMB,1697
CAOP050351NMB,2518
MNOP350043NMB,1699
LAOP190160NMB,1700
GALL110035NMB,1701
MAOB220052NMB,1702
FLMP100167NMB,1703
FLWC100044NMB,1704
CAOP050082NMB,1705
GALL110008NMB,1706
PRLL400016TX1,620
NYRT330316NMB,1708
DCTC490050NMB,1709
VATB510068NMB,1710
UTOP460051NMB,1711
TXSB670060NMB,1712
OHLB360027NMB,1713
MDPC210005NMB,1714
UTOP460012NMB,1715
SCOP420078NMB,1716
NCNC340007NMB,1717
WIDN520103NMB,1718
PADV390195TX1,1719
HIOP120006NMB,1721
CADN050512NMB,1722
NJTO310015NMB,1723
TXSA450388TX1,1724
OHOV180045NMB,1725
MAOB220116TX1,1726
CADN050070NMB,1727
INOP150026NMB,1728
VATB490052NMB,1729
UTOP460004NMB,1730
CORS060119NMB,2045
NCNC340131NMB,1732
CTOP070002NMB,1733
CADN050043TX1,1734
TXGC452044NMB,1735
NYAP330386NMB,1736
ORUO380006NMB,1737
NYRT330233NMB,1738
PRLL400048NMB,1739
MWOB260177NMB,1740
ILIP140288NMB,1741
OHLB360059NMB,1742
MAOB220011NMB,1743
CORS060014TX1,1744
CADN050071NMB,1745
CAOP050396NMB,1746
ALOB010089NMB,1747
NEOR283301NMB,1748
INOP150018NMB,1749
FLWC100132NMB,1750
SCOP420002NMB,1751
NYRT330055NMB,1752
CTOP070024NMB,1753
NCNC340107NMB,1754
OHLP360012NMB,1755
NVLV290047NMB,1756
TXGC450424NMB,1757
FLUF100001TX1,1758
TXSA450124TX1,2530
MOMA260108NMB,1760
OHLB360055NMB,1761
CORS060009NMB,134
LAOP190060NMB,1763
WALC500108NMB,1764
GALL110104NMB,1765
MOMA260020TX1,1766
TNDS440189NMB,1767
LAOP190183NMB,1768
PRLL400113NMB,1769
CAOP050481NMB,167
AZOB030126NMB,1771
CORS060057NMB,1772
CADN050117NMB,1773
OHLB363307NMB,1720
TXSA450108NMB,1775
MSOP250081NMB,1776
CORS060001NMB,1777
CAGS050101NMB,1778
NCNC340008NMB,1779
PADV080003NMB,1780
VATB490119NMB,1781
OHLB360161NMB,1782
WALC270014NMB,1783
NEOR280125NMB,1784
TXSB450416NMB,1785
NVLV290007TX1,1786
PADV390180NMB,1787
NJTO310012NMB,1789
TNMS440072NMB,1790
CTOP220066NMB,1791
ILIP140007NMB,1792
NYRT330401NMB,1793
FLMP100275NMB,1794
TXSA450191NMB,1795
NCCM340053NMB,1796
CTOP220065NMB,1797
OHLB360100NMB,1798
DCTC210054NMB,1799
FLMP100286N01,1800
TXGC450617NMB,1801
GALL110029NMB,2057
OHLB360212NMB,1803
GALL110125NMB,1804
GALL110115NMB,1805
PADV390119NMB,1806
ILIP143300TX1,1807
CADN050569NMB,1808
ILIP150000NMB,1809
GALL11030FNMB,1811
WALC500030NMB,1812
MIOP230013NMB,1813
ALOB013300NMB,407
OKOP370014NMB,409
PADV310091NMB,1816
AROR040001NMB,1817
ALOB010035NMB,1818
MIOP230216NMB,1604
PRLL400118NMB,1820
ILIP140135NMB,1821
NCCM420002NMB,440
OHLC360048TX1,1823
TXSB450044TX1,1824
CAOP050191TX1,1825
GALL110105NMB,1826
PADV390048NMB,1827
CAOP050742NMB,1829
MIOP230046TX1,1830
CADN050289NMB,2540
NYRT330209NMB,1832
CAOP050140NMB,1833
GALL110198NMB,1834
FLMP100079NMB,1835
MOMA260017NMB,1836
CASD050234NMB,1837
AROR040074NMB,558
SCOP420048NMB,1839
WIUW140233NMB,1840
MOMA260176NMB,1570
AZOB030013NMB,2578
MWOB260137NMB,1842
MNOP240016NMB,1843
NEOR280088TX1,1844
MWOB170019NMB,2063
NYRT330059TX1,1845
GALL110901NMB,1846
WALC270051NMB,1847
DCTC210051NMB,634
NYFL330226NMB,661
WALC500015NMB,1851
PRLL403301NMB,667
MIOP230142NMB,1853
CAOP053304NMB,2548
CADN050152NMB,1855
NVLV290054NMB,1856
KYDA180029NMB,1857
MSOP250084NMB,2065
CADN05015FNMB,1859
PATF510022N01,722
PATF510022N02,1861
ILIP140122NMB,1862
TNDS440017NMB,1863
WALC500031NMB,1864
CADN050334NMB,1865
FLFH100006NMB,1866
MAOB220012NMB,1867
NJTO310039NMB,1868
MAOB300003TX1,752
PATF510086NMB,755
MIOP230080NMB,1871
MWOB170006NMB,1872
NMOP320005NMB,1873
CADN050604NMB,1874
TXSB450132NMB,1875
NYAP330049NMB,795
VATB49008FNMB,1877
WISE520078NMB,1878
GALL110025NMB,1879
OHLB360141NMB,1880
VATB490120NMB,1881
NYWN330065NMB,1882
KYDA180038NMB,1883
MNOP240004TX1,845
MWOB260047NMB,1885
CASD050515NMB,1886
TXSB450018TX1,1887
NYRT330240NMB,880
CAOP050411NMB,1889
CAOP050243NMB,1890
CORS063301TX1,1891
PRLL400123NMB,1892
MDPC210024NMB,2071
INOP150089NMB,1894
SCOP420020NMB,2073
OHOV360000N01,1896
IAOP160910NMB,929
PADV390174NMB,1898
CADN050248NMB,1899
MAOB220111NMB,1900
FLMP100168NMB,943
DCTC490107NMB,1641
CAGS050309NMB,1904
DCTC09003FTX1,968
OHLB360065NMB,1906
LAOP190201NMB,1907
MWOB170023NMB,2075
SCOP420085NMB,1909
WALC020012NMB,2558
CAOP050369NMB,987
HIOP120014NMB,1912
TXGC450508NMB,1913
FLUF100231NMB,1914
CAOP050036NMB,1915
MAOB410007TX1,1916
TXSB450678NMB,1917
LAOP190194NMB,1013
HIOP120028NMB,2434
OKOP370018NMB,1919
LAOP190152NMB,1921
CAOP050040NMB,1922
CAOP050103NMB,1036
MDPC210056NMB,1924
ILIP140118NMB,1925
PRLL400014NMB,2292
TXSA450431NMB,1926
WISE520139NMB,1927
WALC020026NMB,1928
WISE520027NMB,1929
OKOP370032NMB,1930
PATF390122NMB,1931
MWOB260027TX1,1932
FLMP100237NMB,1095
CAOP050149NMB,1934
ILIP150126NMB,1935
GALL1636AONMB,1467
PATF390016NMB,1937
FLUF100062NMB,1938
ORUO380070NMB,1939
MAOB220036NMB,2080
NYRT330133NMB,1145
CORS060032NMB,1942
CTOP070020NMB,1153
MAOB220171TX1,1944
MIOP230270NMB,1161
OHLC360026NMB,1173
NYAP330222NMB,1947
FLWC100248NMB,1948
PADV390057NMB,1183
CORS060064TX1,1186
MIOP230019N01,1951
MNOP240106NMB,1196
GALL110184NMB,1953
PADV39009FNMB,1045
TXSB450518NMB,1211
DCTC210055NMB,1956
NEOR160028NMB,1957
MAOB220071TX1,1958
TXGC450732NMB,1628
KYDA510055NMB,1961
OHLB360010NMB,1962
CAOP050570NMB,1963
MWOB170123NMB,1964
ORUO380089NMB,1965
DCTC490043NMB,1966
CAOP050696TX1,1967
MDPC210027N01,1968
CADN050213NMB,1969
NYRT330353NMB,1970
NEOR280105NMB,1289
UTOP460023NMB,1972
PADV080007NMB,1973
MAOB223302TX1,1295
CADN050359NMB,1975
VATB490066NMB,1976
FLUF100307NMB,1977
NYRT330273NMB,1978
NYRT330234TX1,1979
NYWN330096NMB,1980
TXGC450563NMB,1981
FLFH100017NMB,1982
FLFH100006N01,1983
FLFH100006N02,1984
NYFL330277NMB,1985
CADN050038NMB,1986
FLFH100045NMB,318
ILIP140048NMB,1988
NCNC340069NMB,1989
NYRT330171NMB,1990
TNDS440009NMB,1991
PADV390223NMB,1992
NCNC340028NMB,1993
ILIP140103NMB,1994
KYDA180051NMB,1995
NYRT330357NMB,1996
TNDS440185NMB,1997
NYWN330219TX1,1849
INOP150042NMB,1999
SCOP420086NMB,2000
PADV310087N01,2001
WIUW230054NMB,2002
NYAP330094NMB,2003
UTOP460008NMB,2004
PADV390100NMB,2005
NCNC340123NMB,2006
NYAP330011NMB,2007
INOP150162NMB,2008
OKOP370106NMB,2009
FLMP100002NMB,2257
PADV310011NMB,2010
ILIP140053TX1,2012
FLUF100082NMB,2013
CAOP050616NMB,2014
NCNC340020NMB,2015
FLWC100077NMB,2016
PADV390006TX1,2017
AROR040015NMB,2018
PRLL400004NMB,666
LAOP190231N01,2020
AZOB030002TX1,1551
PADV390013NMB,2022
NYRT330009NMB,1565
WIDN520021NMB,2024
NCNC340039NMB,2025
NYRT330014NMB,51
TXSB450008NMB,2027
TXGC450184N01,1607
TXGC450184N02,2029
MDPC210010NMB,2571
DCTC490040NMB,2031
LAOP190124NMB,1638
MIOP230239NMB,2255
AZOB030001NMB,1660
OHLC360051TX1,2572
SCOP427053NMB,2036
AROR040029NMB,1959
CADN050180NMB,2038
ILIP140091NMB,2609
CASD050342NMB,2574
CORS060087NMB,2040
GALL110215NMB,2041
CADN050009NMB,2042
NYRT330101TX1,2043
PRLL400044NMB,2044
NCNC340173NMB,1731
NVLV290053NMB,2046
TNMS440127N01,2047
MOMA140125NMB,2048
OHLP360072NMB,2049
MAOB220090NMB,234
CADN050067NMB,2051
GALL110191NMB,2052
CADN050013NMB,2053
CAOP050022TX1,2054
MIOP230077NMB,2055
MSOP250138NMB,2056
OHOV360134NMB,1802
NYAP330013TX1,2058
WALC500019NMB,2059
OKOP370028TX1,2060
FLWC100052NMB,2579
SCOP420073NMB,2062
INOP150109NMB,2039
TXSA450237NMB,2064
TXSB450840NMB,1858
CAGS050414NMB,2066
WALC500001NMB,2067
SCOP420023NMB,2068
WALC500119NMB,2100
VATB490046NMB,2070
TXGC450289N02,1893
TXGC450289N01,2072
ILIP140242NMB,1895
CADN051319NMB,2074
UTOP460006N01,1908
WALC500141NMB,2076
TXSB670068NMB,2077
LAOP190054NMB,2078
CORS060046NMB,2079
PADV393301TX1,1940
MIOP230236NMB,2081
CAOP050295N01,2583
AZOB030030NMB,1214
ALOB010090NMB,2084
MIOP230020NMB,2085
MAOB070005NMB,2086
OHOV360113NMB,643
UTOP463301NMB,2088
KYDA180123NMB,2089
GALL110075NMB,2090
MIOP230072NMB,2011
MAOB220035NMB,2092
ILIP140175NMB,2093
TXSB450766NMB,2094
OHLC360253NMB,2095
NYAP470005NMB,2096
MAOB220101NMB,2097
NJTO310112NMB,2098
NJTO310115NMB,2099
TNDS440039TX1,2069
CAOP050376TX1,2101
WIUW520071NMB,2102
LAOP190045NMB,2103
OHLP360062N01,1040
CADN050228NMB,2105
WIDN520009NMB,2106
ILIP140191NMB,2107
MAOB300029NMB,2108
ALOB010049NMB,2109
PADV390001NMB,2675
ALOB010126NMB,2110
LAOP190011NMB,1351
TNDS440018NMB,2112
NEOR280005NMB,2113
WALC500039NMB,2114
CAOP050585NMB,2115
TXGC450862NMB,2116
CADN050308NMB,2117
MOMA263300TX1,2118
WIUW520037NMB,2119
LAOP190176TX1,2120
MAOB070001NMB,2121
CADN050442NMB,2122
WALC270017NMB,2123
PATF390073NMB,2124
TXSA450016NMB,2125
MNOP240061TX1,2126
MOMA260078NMB,2127
MAOB220089N01,2128
TXGC450832NMB,2129
MWOB170020NMB,2130
PADV310022N04,2131
MWOB170192NMB,2132
PADV310022N03,2133
TXSB720999NMB,2134
MOMA260065NMB,2135
VATB490042NMB,2136
KYDA180055NMB,2111
TNDS440073NMB,644
OHLC360360NMB,2139
MDPC210013NMB,2140
WISE520040NMB,2529
IAOP160110NMB,2141
WIUW520113NMB,2580
MDPC210025NMB,2142
NYWN330163NMB,2143
TXGC453050NMB,2144
TXGC450097NMB,2145
OHLC360095NMB,2146
FLMP100260NMB,2147
GALL110079NMB,2148
TXGC450064NMB,2149
PADV390158NMB,2150
MWOB260007NMB,2151
GALL110038NMB,2152
AROR040026NMB,2153
GALL110064NMB,2154
FLFH100057NMB,2155
WALC500060NMB,2156
OKOP370008NMB,2157
CAOP050235NMB,2158
VATB490095NMB,2159
UTOP460047NMB,2160
CAOP050584NMB,2161
HIOP120005NMB,2162
VATB490118TX1,2163
CAOP050420NMB,2164
PADV390067TX1,964
MAOB220046NMB,2166
IAOP160083TX1,2167
GALL110030NMB,2168
NMOP320021NMB,2169
WALC270009NMB,2170
LAOP190116NMB,303
WIUW520070NMB,2172
MWOB17005FNMB,2173
PADV390024NMB,2174
MNOP240001NMB,2175
MAOB200034NMB,2176
VATB490011NMB,2177
AZOB030010NMB,2178
ZCAN500017NMB,2179
MAOB070033NMB,2180
WALC500079NMB,2181
FLFH103399NMB,2182
MIOP233300TX1,2183
PADV390061NMB,2184
CTOP070012NMB,2185
GALL110196TX1,1603
CAOP050226NMB,2187
CAOP050455NMB,1018
MSOP250102NMB,2189
TXSB450668TX1,2190
CADN050084NMB,2191
MIOP232012NMB,2192
VATB490094NMB,2193
IAOP160047NMB,2194
MAOB22US01NMB,2195
WALC500084NMB,2196
MNOP350070NMB,2197
PADV310031NMB,2198
INOP150048NMB,2199
MNOP350017NMB,2200
CADN050305TX1,2201
IAOP160153NMB,2202
CORS060012NMB,2203
OHLB360185NMB,2204
INOP150056NMB,2206
CASD050024NMB,2207
WALC270023NMB,2208
PADV390065NMB,2209
TXSB670047NMB,2210
WISE520064NMB,2211
TNDS440035NMB,2212
TXSB450196NMB,2213
MDPC210043NMB,2214
NYRT330194NMB,2215
NYRT330076NMB,2216
MAOB300012NMB,2217
NJTO310038NMB,2218
PATF390042NMB,2219
NJTO310025NMB,2220
CAOP050597NMB,2221
NYRT330201NMB,2222
SCOP420039NMB,2223
PRLL400032NMB,2224
INOP150035NMB,2225
PATF390036NMB,2226
IAOP160064NMB,2227
AZOB033302TX1,1902
WIUW520057NMB,2369
WIDN520177TX1,1142
OHLB360087NMB,2230
MAOB300011NMB,2231
CAOP050704NMB,75
TXSA453315NMB,80
HIOP120008NMB,2234
CAOP050058NMB,2235
MNOP430077NMB,2236
MWOB260064NMB,2237
DCTC490023NMB,2238
MOMA260094NMB,2239
CAOP050534NMB,2240
SCOP420053NMB,136
WIDN520059NMB,2242
WIDN520078NMB,2243
MNOP240199NMB,148
OHOV180035N02,2245
CAOP050112NMB,2246
ILIP140181NMB,2247
CORS060013NMB,2248
MIOP230277NMB,2249
FLUF100242NMB,174
NJTO310116NMB,2251
OHLB360070NMB,2252
ALOB010114NMB,2253
OHLB360125NMB,2254
CAOP050277NMB,358
PRLL400103NMB,2256
ILIP140051NMB,81
ILIP140180NMB,2258
OKOP370215NMB,244
ILIP140209NMB,2260
TXGC450039NMB,1207
WISE520051N01,256
WIDN520189NMB,2263
TXSA450388NMB,266
LAOP190020NMB,2265
TXSB450195NMB,2266
NJTO310008NMB,2267
GALL110082TX1,299
KYDA180018NMB,2269
LAOP190135TX1,311
